feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,feature 17,feature 18,feature 19,feature 20,feature 21,feature 22,feature 23,feature 24,feature 25,feature 26,feature 27,feature 28,feature 29,feature 30,feature 31,feature 32,feature 33,feature 34,feature 35,feature 36,feature 37,feature 38,feature 39,feature 40,feature 41,feature 42,feature 43,feature 44,feature 45,feature 46,feature 47,feature 48,feature 49,feature 50,feature 51,feature 52,feature 53,feature 54,feature 55,feature 56,feature 57,feature 58,feature 59,feature 60,feature 61,feature 62,feature 63,feature 64,feature 65,feature 66,feature 67,feature 68,feature 69,feature 70,feature 71,feature 72,feature 73,feature 74,feature 75,feature 76,feature 77,feature 78,feature 79,feature 80,feature 81,feature 82,feature 83,feature 84,feature 85,feature 86,feature 87,feature 88,feature 89,feature 90,feature 91,feature 92,feature 93,feature 94,feature 95,feature 96,feature 97,feature 98,feature 99,feature 100,feature 101,feature 102,feature 103,feature 104,feature 105,feature 106,feature 107,feature 108,feature 109,feature 110,feature 111,feature 112,feature 113,feature 114,feature 115,feature 116,feature 117,feature 118,feature 119,feature 120,feature 121,feature 122,feature 123,feature 124,feature 125,feature 126,feature 127,feature 128,feature 129,feature 130,feature 131,feature 132,feature 133,feature 134,feature 135,feature 136,feature 137,feature 138,feature 139,feature 140,feature 141,feature 142,feature 143,feature 144,feature 145,feature 146,feature 147,feature 148,feature 149,feature 150,feature 151,feature 152,feature 153,feature 154,event,time
0.09259000000004391,1.4687733333355197,2.975546666666588,0.004286454050004021,12.093903333389168,46.31331333332662,0.2960194683339199,48.25646333333482,-0.456045214,0.36577553980051264,0.00013229426016332342,-0.0052414,-0.1103167,-0.1412705,1.3736136980000592e-05,-0.375699567,-4.543802467,0.008395779852498335,-1.118590767,-0.016213346,0.008476900476158353,-2.40E-08,1.335401650917504,20.83086896826972,43.26841027577048,0.8916487846366231,170.85339335766352,658.1749237616199,58.3908146788953,709.3543847376817,-88.96405255,73.37237953117909,0.3969030863475477,-0.129638793,-5.274105209,-0.948556875,0.008403108378081801,-105.3257671,-42.50551589,0.6979168620288037,-1.512607048,-0.712105088,0.4175374285931634,-0.000363123,-0.081478103,1.656946187954233,-5.567895151,0.003319340665869493,83.4952657910451,-87.45711456,1.9281394268488867,-89.90092633,-3.991283687,2.2224726116214484,-9.02E-05,0.007671698807040661,0.14917107649137973,0.21907046624657178,2.942748129296944e-05,0.40301708171021394,6.354177508165816,0.01655993803123487,2.0806024358348134,-0.03197548,0.016828061563733614,7.525292437653156e-08,9.630109589775998,147.77943244921175,314.46582786003603,46.36950535554859,1207.3636493659894,4678.685458830185,2881.8314984654844,5207.837139225771,-4340.530867,3684.435625931005,148.84780606591602,-1.370559612,-44.32411022,-21.46275117,0.9392168254322599,-796.1055283,-535.3462339,78.74530325868696,-247.4329112,-96.7417712,63.07887556504209,-0.429084216,-0.529909753,-8.896263421,-16.53940473,0.14040217326442464,-105.0122282,-216.9961878,2.4564997008770684,-288.4476197,-0.198782648,4.481587263629682,-0.02480016,0.0948826618528642,4.89166647441261,-0.337298705,0.004501359760142443,105.99416399830034,22.811662775204624,0.42189005463290585,-19.50100032,-0.379645773,0.1738209871310593,0.00014236699866656448,-0.599274554,12.988525517794766,-41.75370412,0.17956499563319628,630.0423443068263,-636.6354638,109.36791523436578,-683.7711669,-226.5195233,125.77072786366084,-0.035869578,0.07930832368110696,-0.544312765,4.3511123015233135,0.003144905102553358,-53.65293331,81.17885390552675,2.071278525813249,63.83726828379608,-4.185725585,2.265402503672726,8.313905060526133e-05,0.03563591161937785,-0.794856706,2.5053804640466533,0.0006349590984720144,-35.37482544,32.59652897920416,0.23789164235192525,43.83086664751763,-0.504108728,0.296695122414948,7.54244877172343e-06,-0.005614438,-0.100657219,-0.168835782,1.576095425002721e-05,-0.19222221,-4.44710207,0.00819097047608762,-1.828507726,-0.015816807,0.00838236261723965,-2.95E-08,TRUE,1850
0.07613500000007178,0.06927083333686213,3.5852091666665835,0.002898269112505466,-4.9886025,13.302205000003648,0.007509392898150608,79.39391749999618,-0.009744851,0.1413523754023059,7.35532396269372e-05,0.006032899999999675,0.18503974999999984,0.10453944999998455,1.8197941204998053e-05,4.03059398333331,0.820720033333371,0.000919081910981659,2.0985867833329443,-0.000721838,0.0006762567810466251,3.659545316520953e-08,1.1048793045135454,1.0002566336733238,52.03394998297686,0.6103791387711685,-72.62582088,193.2639601838837,1.5851560203494937,1152.182819499503,-2.065149187,29.778191827617526,0.22479842611168843,-0.066105164,0.28752182665665504,-3.460569701,0.0021849463571917515,3.236401530474629,7.328244618570154,0.019561404959062865,-86.71779514,-0.058129487,0.1434455076240265,-4.81E-05,0.04232810605971782,2.3036345888563643,-0.271885498,0.0008958342813013612,62.71538407497105,-14.85630788,0.18295649426433389,0.9029019906605112,-0.268404499,0.12844805056685232,1.2639656156952708e-05,-0.008821509,-0.271151179,-0.152281243,3.890950861127891e-05,-5.907729711,-1.199797153,0.001971468554792302,-3.054851255,-0.001550975,0.0014471624639302108,-1.14E-07,8.017082009123897,7.2214366984695175,377.5984997394775,32.13680197050904,-528.6557987,1403.940558896025,83.65300954978801,8360.39371429945,-109.4111689,1568.3246538988958,85.88112563618178,-0.862963487,2.0207597642740183,-43.44300716,0.3723529903294848,39.61282754037425,17.770813604404495,1.3158110970095411,-1051.517579,-4.375464087,20.93259652628627,-0.107109012,-0.382356109,-0.908062728,-17.44503051,0.07309809711521918,43.32520968872033,-130.2374303,0.4794395227378568,-353.5620171,-0.611675714,3.6409448525185963,-0.009316501,0.03572569758026134,-0.277170901,1.992004384848216,0.0006381627337981422,-0.697292803,-11.90961764,0.022359908172952307,53.76291405763604,-0.05462194,0.06289384318228314,7.599602944888766e-06,0.265000563177054,17.01311011646038,-4.293083084,0.03511264924207748,450.07799914794214,-83.52671271,9.491713747214423,-61.27063766,-14.47494373,6.668637148578927,0.00310162394126319,-0.065833061,-2.667812699,-0.492174232,0.002166995964001735,-64.37292336,0.6908371876565725,0.19482617225129042,-12.15760016,-0.214022068,0.12321170224052817,-4.76E-05,-0.016517826,-0.92638425,0.133528598279139,0.00013641928923705047,-26.23822983,8.010015657050968,0.033147370876591975,-0.80032147,-0.050992888,0.024393642829869947,-7.51E-07,0.006449562201504722,0.19866853587222372,0.11091044980000281,2.0798426295539223e-05,4.3295526191243345,0.8769844836180789,0.0010572414510909675,2.223358553391026,-0.000833158,0.0007742408336870735,4.471358136216413e-08,TRUE,2158
0.07141666666684898,0.28843166667596165,3.1395683333327895,0.002550170138901911,0.3926877780258684,13.059344444394421,0.005840299276906286,68.81996777778973,0.008918229641348271,0.10764963774903709,6.070821691790329e-05,0.004609100000000144,-0.09776885,0.3190056500000036,1.0621901405000715e-05,-2.733269817,0.7736348333333144,0.0005708195549199884,7.269318183333427,-0.001592266,0.0015312972288950217,1.6319135255264147e-08,1.0393880493082577,4.202119260031154,45.688507106765215,0.5401637585224129,5.709003638711073,190.2837172040733,1.2394484271663762,1001.3823119603285,1.8887356863116869,22.799676295597763,0.18714658509254237,-0.055722945,0.18865862634460573,-2.863359987,0.0015525233008543053,1.095508354900072,6.864597354740939,0.015163317344581784,-72.15293837,-0.040839249,0.100197050048949,-2.88E-05,0.017780122359804196,-2.038197211,2.891643084656189,0.00015806637556481408,-41.5399849,-14.75349635,0.15073379061321826,76.77618220683652,-0.337706977,0.1945603724521771,9.36813166172775e-07,-0.006777992,0.14266440146774018,-0.468007994,2.297058446819656e-05,3.9936213878835867,-1.139351505,0.0012264987861739323,-10.6625161,-0.003419976,0.0032960649428565806,-5.19E-08,7.56356838855055,30.610058569937934,332.4412240804885,28.60378338414057,41.49916989064222,1386.2844715757358,65.76023002322867,7285.447142143856,100.000811324806,1207.2205610907138,72.11555726574437,-0.747032545,-0.182370126,-35.67519204,0.27902881180657463,-17.21446618,25.675166304297253,1.2111987931457253,-869.0421922,-2.286161167,14.468345340238068,-0.069481201,-0.402157613,-1.274875461,-18.02868994,0.08086537265074209,44.43410875385016,-150.0622396,0.6106038072642073,-357.6574387,-0.708506743,3.9794408229636535,-0.010840208,0.027305857822145896,-0.302876472,1.6135576472728044,0.0003728049357016238,-1.689545983,-11.15897868,0.016283611421482092,44.30487287463371,-0.040837525,0.04244855021207168,3.3932528565542694e-06,0.10884085066712856,-15.11263064,20.33699147142639,0.005923165386972485,-326.3617882,-72.68269438,7.796443248331369,524.4291425017901,-17.23775807,9.7256267615169,0.0002148941197866845,-0.042706693,1.8162236892935093,-3.866144932,0.0009119307942266885,43.361323723841366,0.45608963840570316,0.1393699083757107,-93.01552318,-0.356304723,0.26070749319700415,-1.30E-05,-0.006023204,0.878443667941287,-1.167557439,1.8139490591242198e-05,17.00307007065322,8.159155919875323,0.028417392507777695,-32.1009565,-0.06212583,0.0345791330883383,-3.64E-08,0.004983750248927721,-0.104085133,0.34330514536603357,1.2418883271843463e-05,-2.917540217,0.8389940298940302,0.0006588605394148628,7.8198264738377965,-0.001836455,0.001773701246042508,2.0630870865817355e-08,TRUE,2235
0.06717166666667396,0.20483583333435362,3.0194041666659963,0.002256016401389378,-0.108816389,10.04975277774631,0.00632547474166393,67.44082361111077,0.001108214834797717,0.10085509769022845,5.0513460569558975e-05,0.0006532999999997458,-0.17474425,0.20610265000000405,2.1340044499981828e-07,-5.095568917,1.8034138333332959,0.0010771117393867302,4.044756683333447,-0.002268384,0.0012015153792716894,4.6471503573242514e-11,0.9769157802070367,2.977862089438375,43.91409536049939,0.47718222080876166,-1.641362704,146.22010570176644,1.3414017708461723,980.8282358011018,0.22631692476030424,21.33702790321408,0.1553889471807726,-0.022902377,0.30617691207493447,-1.405490998,0.00026225943153520464,-13.24434757,41.185186922507015,0.0681581799823994,-54.32437742,-0.143328539,0.08775881170376494,-2.00E-06,-0.066406036,-3.154282855,-0.033206874,0.0022048808088875283,-60.86913633,-29.66730436,0.2640836155191002,14.036687211255144,-0.31870381,0.16045447353867656,-4.88E-05,-0.000961006,0.2556237856931237,-0.301752088,4.6176654717400413e-07,7.4587726264499565,-2.64760354,0.002315187442811118,-5.918248336,-0.004876031,0.0025830083036556513,-1.48E-10,7.103933738089324,21.645680624084974,319.34313880420257,25.232937277581897,-12.36490367,1063.7224773003934,71.11636259123011,7132.374092650665,11.536755686883417,1128.5278710458167,59.751038145768796,-0.236822476,9.990600997053612,-21.35807985,0.02804244260462306,48.699155952791756,382.15053595299025,8.275249757707119,-703.6691844,-18.91649838,11.98728586906577,-0.002213694,-0.883278344,-18.62507792,-23.77228257,0.3900903161618177,-288.5946748,-316.8143907,6.244753780335978,-412.1275864,3.9616204162523703,8.51796097917889,-0.114852776,0.005556732324794922,-0.03362852,0.3003516715996959,1.5438637064713e-05,20.09902135055616,-41.81221166,0.05812793476657047,28.114545949177845,-0.116442734,0.05905585402984858,2.8596124543792796e-08,-0.247853397,-14.30498113,2.408018061816673,0.030715653272900892,-298.9999439,-88.63920646,8.96336107155344,102.11203671341151,-14.38118397,6.892174257108814,-0.00253766,0.012618301225108652,2.2790235766653275,-1.673345118,7.961076290379253e-05,56.86397060928454,-4.334809539,0.20111171625730864,-37.99287806,-0.373466027,0.17617562688720304,3.3485086235953183e-07,0.04052321310337503,1.7017866189441273,0.2433276100178735,0.0008210654001107716,31.639136798957946,18.40748411140223,0.06470216851218666,-3.363879415,-0.060442475,0.035151445901558706,1.1090736060165115e-05,0.0007068216053337517,-0.186967499,0.2208949358883699,2.4979839088329655e-07,-5.458987992,1.9435360401093678,0.0012441301161567142,4.329710441266195,-0.002620413,0.0013882731065890297,5.885429988317282e-11,TRUE,1432
0.04781333333340143,0.16670666667046774,2.128333333332801,0.0011430574222254777,-1.963476111,11.928872222217985,0.005676545403233775,45.115563888878256,-0.003382289,0.05257250024764137,1.8217795182695157e-05,0.014755300000000027,0.6330782499999978,0.07517615000000344,0.00010885943904500042,15.569578916666613,-0.751401833,0.0049943409413533025,2.1799285166667457,-0.000647422,0.0008783345132883372,5.354178936468994e-07,0.6945771213343761,2.4185856566609303,30.921116167389123,0.24121868874057464,-28.62470357,173.34151866798976,1.1993865381447308,655.436028683344,-0.718878813,11.097989334588144,0.05584832747916052,-0.034104848,3.9924582487664253,-5.629490954,0.0005815703294463002,86.54979566363426,18.538404613519955,0.23624499620131476,-144.3769852,-0.608652174,0.40032255384000504,-6.61E-06,0.1787190508698071,4.975911885664063,3.602602556086678,0.01597024957190233,142.88618112604175,-46.92859174,0.46780181477140387,109.92675721618447,-0.04631338,0.3450835448050427,0.0009513959485481125,-0.021520013,-0.923971431,-0.108989175,0.0002315554716837275,-22.72764848,1.104668253880064,0.010652394729942147,-3.16807432,-0.001420913,0.0018831805044255167,-1.66E-06,5.045013381976048,17.544367773243124,224.61627456160718,12.72608001215872,-208.652768,1259.4351890998914,63.35450164260638,4761.072994928625,-38.19743309,585.6947720319038,21.40108132047953,-0.304053271,35.49062403319106,-50.08518105,0.0462241958587514,760.6829232729654,182.1841070472397,19.55303999518139,-1293.136399,-49.89712032,32.56284173004369,-0.004684873,-0.605726001,-15.39625046,-13.67859756,0.18345199389088793,-232.2922722,-274.4354778,4.598152486094254,-191.0686027,0.12960424475265508,4.077938975915719,-0.037040548,0.02334399648795671,-3.885814785,5.006326616081859,0.0002724710860148652,-83.36603933,-19.78703101,0.22229096167954848,130.04535429135726,-0.53529237,0.32608002049421364,2.1201880250011068e-06,1.4536714824966666,43.39350897974319,26.382722180096803,1.0565803895120278,1161.9254809510014,-240.9625309,29.333439034232576,753.6665977594876,4.413028460850534,16.969391201494222,0.5119735937329511,-0.218646194,-7.601990626,-2.89302667,0.02390307900207617,-194.3449434,23.79433677259869,0.7821919583636869,-81.32980847,0.09776239783067278,0.26739343590529707,-0.001742106,-0.066462504,-1.778994003,-1.411206169,0.0022086321911959604,-55.11573509,24.839758034799,0.07639094989555001,-46.28882707,-0.034545504,0.06416889976147187,-4.89E-05,0.01569317104678636,0.674275672798132,0.0789965374476132,0.00012313780875184677,16.588622476934372,-0.81201266,0.0056803887321587926,2.301923228521922,-0.000779254,0.0010094800863393984,6.441408983563987e-07,TRUE,1707
0.03995999999994382,-0.098615,2.016695000000219,0.0007984007999977556,-5.938525,7.1435299999888215,0.004617670850923374,44.82891500001086,-0.013175997,0.046881564650926626,1.0634698655955157e-05,0.014451099999999606,0.22396244999998194,0.46969034999999915,0.00010441714560499428,5.367629716666224,0.014938166666676356,0.0014514578168565739,11.265099316666642,0.0003335881274814988,0.003226977044701651,5.029808709507625e-07,0.5782909967991401,-1.434685619,29.19265346537461,0.1672102384894715,-86.12447237,103.38403501757848,0.9673718953322841,648.9316656602014,-2.764409567,9.823129119541013,0.032232058497032756,0.07553626160203031,3.732140786559925,-0.10640023,0.002852863408405177,78.00345413898044,23.135849476915475,0.19633374191566288,-14.12153025,-0.110755521,0.051359222729913855,7.183154557738406e-05,0.07509509851071439,-0.341709013,3.946273741789522,0.0028196369101669483,8.479480179980039,-33.360993,0.1945475713364022,111.3910663015341,-0.414755815,0.35555081503831804,7.058030384447778e-05,-0.021156359,-0.328167608,-0.687337629,0.0002237957651543525,-7.868230978,-0.015583205,0.0031148990558540297,-16.4883115,0.0007130336373904006,0.006914264034164487,-1.58E-06,4.184443061320053,-10.43592298,211.28918992372195,8.754781866714776,-624.516462,748.1086209038571,50.66489088261812,4696.886247717397,-144.9983073,514.5629459885628,12.211295411848328,0.6645783739505049,38.71699775111265,-6.817235801,0.2208322075613485,787.7486008776856,282.91869029803604,19.772521182075355,-305.0730044,-13.81456295,4.641987735340287,0.048920103139007104,-0.833043798,-21.86034458,-18.12575774,0.34698098507557656,-356.0246981,-337.2471438,6.563969513281291,-266.3946139,5.082685460518581,5.008432309827807,-0.096350119,-0.078551174,-3.240001143,-0.530455213,0.0030851434751135547,-68.07866035,-19.36273416,0.1558191175621576,-3.04955804,-0.057132341,0.04940011056042958,-8.08E-05,0.835109767564191,8.767520365447869,31.31774847763331,0.3487041619405593,258.0297740913429,-95.21857064,10.225768326781042,799.235248783794,-13.12969476,19.641726205424373,0.09706875054228245,-0.169391413,-2.318281913,-5.812505916,0.014346725415589864,-58.01917583,4.760819846483108,0.24466732715840322,-141.8805519,-0.096637605,0.5406130979378926,-0.000810071,-0.015402993,0.69620991994608,-1.435553563,0.00011862608980002412,5.705326663769267,22.007422829873267,0.04506175670856581,-45.45699692,-0.10084723,0.06147952523149854,-6.09E-07,0.015486543052852242,0.24043085297268424,0.5029232135642232,0.000119916507863923,5.766938654980567,0.006803632727703753,0.0016712753390988612,12.066755309177507,0.00038089207759774157,0.003703824960771705,6.190307205941104e-07,TRUE,1072
0.06235166666695946,-0.1052275,3.098107500001225,0.0019438651680738102,-7.466189722,9.881459444462932,0.005621752645343426,69.41385027779793,-0.017804615,0.1054883907162839,4.040107766841711e-05,-0.0168276,-0.2826418,-0.525083,0.0001415840608800009,-5.5435054,-2.4797956,0.002210781285256662,-11.3620942,0.00033462058316666295,0.004250633053816718,-7.94E-07,0.9037571158195306,-1.534620513,44.91496207233703,0.40838846219721825,-108.52309,143.38439545026984,1.1841190596522024,1006.2668920109535,-3.755162328,22.173689453824657,0.12302799290977692,-0.08847337,0.5159304012442272,-4.762652169,0.003913768613748729,-1.518409553,27.801478366355273,0.08125412372762722,-128.2043912,-0.208154349,0.31476111855372874,-0.000115421,-0.246514664,-4.466488648,-7.366215206,0.03038473969311222,-68.06104323,-78.26936863,0.44641735217736755,-137.6544806,0.20822024232610087,0.803829910765919,-0.002496761,0.02458090323791917,0.41250925329548715,0.7673741021246331,0.00030211040199597277,8.089895102966931,3.6206539522495236,0.004724434975188852,16.606651474866432,0.0006909800896249522,0.009085884230992882,2.4753821862106334e-06,6.549770259505692,-11.19009454,325.5790669938183,21.449745226152615,-788.7058136,1040.2870894792231,62.353558576512874,7293.754063112028,-197.9996656,1165.2338778349083,46.83030111874298,-0.509369342,18.267542953738932,-42.71727135,0.12972856304032412,259.6714833077469,357.4990951639746,9.538534614566432,-1203.96406,-28.38199555,25.07043196603863,-0.022026584,-1.20181936,-27.44366425,-30.24366505,0.7221848875506448,-428.6216672,-460.0525497,10.78417087145967,-495.8216863,11.413985274540943,12.466718456430327,-0.289311927,0.08419056633213451,0.15599810674060244,3.885149077201854,0.0035440257296627683,15.909570760429059,-24.3312324,0.07544326978182439,105.40919405149911,-0.137752971,0.2324229358524052,9.945784442532093e-05,-1.376645118,-18.3814118,-47.69755388,0.9475758910110881,-256.8066897,-368.6943871,13.400387785037195,-960.3940996,-1.496094744,33.57934972746876,-0.434825242,0.21405415173605924,3.183315307067969,7.091283976262873,0.022909589937721936,53.736849193208776,45.325436352845095,0.33654883759258186,147.52809725388636,0.008304182577684168,0.7548072968403872,0.0016346309469133429,0.12456836522477,2.538496882852665,3.440784647936292,0.0077586388073858465,39.844022080789124,42.159806215349725,0.11974977482415941,61.498928442796135,0.0767168571768125,0.17594803075354853,0.00032216031753517165,-0.017953466,-0.301023629,-0.560742735,0.0001611634691511476,-5.902937287,-2.64325961,0.00252414233551584,-12.13619584,0.00035613278811235397,0.004855571395626892,-9.64E-07,TRUE,634
0.018341666666607637,-0.5828725,1.4632724999978741,0.0001682083680544722,-12.25188472,-3.474110556,0.007228423631038983,36.8555952777296,-0.0251477,0.025993278401798884,1.0284072724630688e-06,0.005068899999999932,-0.16469575,0.408002949999992,1.2846873604999615e-05,-4.142331683,0.3792673666666362,0.0010401625439066511,9.602437116666492,-0.002915151,0.002491638764121597,2.1706505872127617e-08,0.26995196218651074,-8.591890973,21.54958515749879,0.0364370309441737,-180.5582714,-51.29422384,1.5694165738029444,542.8371556997662,-5.458230975,5.637791886054718,0.0032787493332100265,0.1386502325743777,5.925509450458053,0.7297017131120764,0.00961194349646451,110.9925110151508,62.43943159168489,0.4562071549870691,-13.70687468,-0.090841047,0.09600717938968355,0.00044423273375886023,-0.091062368,-7.495270709,3.1242770305748757,0.004146177460440387,-154.0126849,-51.74762415,0.7648364592955147,100.8564608109147,-0.847135817,0.2813158755567713,-0.000125854,-0.007466142,0.24082755699766878,-0.59920236,2.7871636091679493e-05,6.057125360056083,-0.554527984,0.002231000384002854,-14.10359264,-0.006260053,0.005366891587033229,-6.94E-08,1.9865716852336845,-63.32479951,158.68024039847853,1.9732335302861073,-1330.460099,-378.6701782,85.18714265424117,3997.6608586455723,-296.173539,305.70160578220026,1.306656619873353,1.3767803217886723,59.71514374579292,6.370311700063347,0.94776202723226,1095.2433302018128,675.8402393944342,46.26889246776754,-185.0326389,-10.32315011,9.546834952926398,0.4349533696106383,-0.994640052,-23.15772095,-24.58500155,0.49465441658381953,-366.9309212,-377.7087634,7.572091663107846,-401.1856554,7.889413446924367,8.281906885991129,-0.164001032,-0.131991598,-5.321084563,-1.014512145,0.008710890981419202,-100.2227562,-54.96654658,0.37011654720578596,3.1349818103278637,-0.037894639,0.08590085939462203,-0.000383255,-0.23075221,-41.80369223,30.727586162727402,0.02662329114390308,-912.4837164,-181.6097943,26.30897303999578,828.2669650498539,-42.97165172,17.940596658867765,-0.002047794,-0.018097474,4.462938026494273,-5.331616773,0.00016375928038842968,100.84142232097695,12.538180629771322,0.36771225146473147,-134.2278929,-0.816192407,0.45634060127846326,-9.88E-07,0.06009910535314855,3.7766679629426623,-0.891910906,0.0018059512321244259,75.38546351938459,30.50913518247866,0.18689334256056847,-36.66042934,-0.146812319,0.04660463591378892,3.617868445403144e-05,0.0054985625281035455,-0.176075416,0.4400064173316733,1.5117094937732268e-05,-4.428510511,0.40540105555684863,0.0011963412240306426,10.357453488181735,-0.003360844,0.0028901234654845277,2.7707430586132902e-08,TRUE,868
0.03787333333327325,-0.456885,2.2748050000017024,0.0007171946888866141,-11.70485944,1.4792388889292483,0.00419887599725899,53.85570055557624,-0.02570151,0.05592797896396269,9.054184505685304e-06,0.002446200000000509,0.2176792000000094,-0.1002616,2.991947220001279e-06,3.862213700000245,2.724174199999963,0.001438718213563381,-3.7683655,-0.00234495,0.0010498448210833054,2.4396337631898206e-09,0.556163461532563,-6.722198888,33.41804504127871,0.15465889797194146,-172.1866227,21.707698845934065,0.9083700510766405,791.1792315677221,-5.555381505,12.070638556232122,0.02867187601762876,0.12198809970801072,6.165439678598944,-0.310010893,0.007440548235185783,120.98365350138027,53.97379756998877,0.458876162191663,-34.42716021,-0.165642054,0.06391220722392696,0.00030255277999870233,-0.141403701,-2.295342824,-4.492034827,0.009997503337852532,-47.04889311,-16.07866932,0.22757782211470615,-99.76950119,-0.130585674,0.3828880117984443,-0.000471228,-0.003574201,-0.319700055,0.14813839301070175,6.387457409920821e-06,-5.676625082,-3.992352459,0.003093374648908029,5.551497661600633,-0.005044077,0.0022573002586964673,-7.61E-09,4.083585205954819,-49.45221565,245.46430553732438,8.337834067146515,-1266.492602,159.27885219846073,49.1284639569449,5811.503906796556,-300.1992642,651.2868354161027,11.349418615435232,1.1096659443767152,60.478222840653025,-7.214257511,0.6156792540547336,1170.4030684548773,562.148559441591,44.016407612266605,-454.21646,-20.92219096,6.4583875441951495,0.22773276696126574,-1.005216325,-23.30385911,-24.94652449,0.5052299300258485,-382.7954165,-352.9944042,7.418865143876766,-422.2193858,8.587689322536274,8.244482174827674,-0.169288458,-0.123790916,-5.581677039,-0.360286942,0.007662095475492965,-109.6201396,-48.68021871,0.37984329552853835,15.69322275429849,-0.068725676,0.05666296334368973,-0.000316166,-0.653318446,-3.794309793,-27.56497563,0.2134124962088157,-117.8760676,53.62526506850644,9.140795720647075,-688.3720478,-15.80269886,16.905702959242536,-0.04647544,0.03205753778070797,-1.178391352,2.717153165250797,0.0005138428642807453,-16.63094607,-23.30089275,0.20379578236354196,76.86212234071652,-0.44536789,0.266236565129063,5.49084567833984e-06,0.07967443728603962,1.5688895895407922,2.2554834001891115,0.003174007978423531,30.22524479008816,14.856210717781655,0.059512318265627896,46.70349624564786,0.005975758679332455,0.08686430601936912,8.429576654076525e-05,0.0026111760697725694,0.23476717867913982,-0.109430727,3.4091202336765076e-06,4.171630869718049,2.9255628371626146,0.001662845729782076,-4.089118875,-0.002712673,0.0012134650620635584,2.9672710577187355e-09,TRUE,877
0.063793333333372,-0.022033333,3.0841133333326916,0.002034794688891358,-5.469037778,9.880475555565848,0.0047917351763834,69.07848222220169,-0.01098905,0.10386746002078778,4.3268778617807103e-05,-0.0159178,-0.5802617,-0.1837927,0.00012668817841999974,-13.26531847,-1.321924667,0.004338091303865022,-3.750062467,0.0005603070805299729,0.0011826341797649942,-6.72E-07,0.9300964867450858,-0.326815672,44.971447035707364,0.4325397373277758,-79.94238736,144.1976224591016,1.0206231541441242,1007.2159176274258,-2.345216417,22.086500654165004,0.13410123002206878,-0.075076828,-0.654619255,-2.949068487,0.002818265047421948,-16.44303114,1.4643380428533848,0.041482730256151554,-71.5098127,-0.033818723,0.12761271537046645,-7.05E-05,-0.250856788,-7.79122491,-4.249900936,0.03146456416165781,-169.3534733,-35.27184915,0.7858050525537654,-84.3616979,0.38287155418137103,0.34162247302443915,-0.002631033,0.02341874489399909,0.8533828542317617,0.2707169006801945,0.0002742188062051043,19.511246028714268,1.939884945696023,0.009375120300006437,5.527263143476657,0.001234914760153578,0.0025524676376849965,2.1406200892181082e-06,6.780339022767407,-2.423198277,327.87947136938345,22.986498631831243,-584.2695315,1052.2255457708752,54.34753377273463,7342.994539979767,-125.1251734,1174.129573935015,51.952084556731634,-0.603800048,6.3573699665580605,-35.33977226,0.18228724881785907,110.36130102569277,84.43115634340165,3.0011743760903733,-890.3701124,-9.840929041,15.58954260857667,-0.03668835,-0.861748569,-21.93636783,-19.4275635,0.37130529835944404,-377.2453207,-298.4550143,6.272445864372951,-317.0340169,6.358741860688557,5.191466596191802,-0.10665727,0.06181637716156452,1.1921500827183982,1.7750360210366987,0.0019106322426903966,28.784334130552498,-0.345464291,0.05288797443924061,42.77359665019177,-0.03208155,0.07090392294186877,3.936945444373197e-05,-1.594682125,-45.87854616,-30.66619583,1.271505539634651,-1031.789504,-138.5912081,29.55813992562884,-666.6930959,14.04541762390317,17.428708352931206,-0.675882385,0.23004115088342303,7.455006393470834,3.5869688489334726,0.026459465549884917,169.51664242606296,18.807022034474073,0.7402058922271113,76.68374135716628,0.23454646614308508,0.2953019880242796,0.0020289219689519395,0.11862690692691547,3.797857215631795,1.8962343168601479,0.007036171523523531,80.89277423881937,20.5115978726874,0.1799398591243648,35.25382466829987,0.09064833619173764,0.0671480378130271,0.0002782264214809461,-0.017227348,-0.62753907,-0.199373637,0.0001483907608478539,-14.34923919,-1.423396991,0.005065377964232043,-4.073268804,0.0006800780630317634,0.001377300493433183,-8.52E-07,TRUE,1052
